1741913530.7499,2025-03-13 17:52:10.749,neutral,frown,0.029284,neutral,0.0
1741913530.7814,2025-03-13 17:52:10.781,neutral,frown,0.029284,neutral,0.0
1741913530.8129,2025-03-13 17:52:10.812,neutral,frown,0.027773,neutral,0.0
1741913530.8444,2025-03-13 17:52:10.844,neutral,frown,0.027773,neutral,0.0
1741913530.8762,2025-03-13 17:52:10.876,neutral,frown,0.027773,neutral,0.0
1741913530.9078,2025-03-13 17:52:10.907,neutral,frown,0.027773,neutral,0.0
1741913530.9393,2025-03-13 17:52:10.939,neutral,frown,0.036759,neutral,0.0
1741913530.971,2025-03-13 17:52:10.971,blink,frown,0.036759,neutral,0.0
1741913531.0025,2025-03-13 17:52:11.002,blink,frown,0.036759,neutral,0.0
1741913531.0337,2025-03-13 17:52:11.033,blink,frown,0.036759,neutral,0.0
1741913531.065,2025-03-13 17:52:11.065,blink,frown,0.086423,neutral,0.0
1741913531.0965,2025-03-13 17:52:11.096,winkR,frown,0.086423,neutral,0.0
1741913531.1282,2025-03-13 17:52:11.128,winkR,frown,0.086423,neutral,0.0
1741913531.1598,2025-03-13 17:52:11.159,winkR,frown,0.086423,neutral,0.0
1741913531.1915,2025-03-13 17:52:11.191,winkR,frown,0.130905,neutral,0.0
1741913531.2232,2025-03-13 17:52:11.223,winkR,frown,0.130905,neutral,0.0
1741913531.2549,2025-03-13 17:52:11.254,winkR,frown,0.130905,neutral,0.0
1741913531.2864,2025-03-13 17:52:11.286,winkR,frown,0.130905,neutral,0.0
1741913531.318,2025-03-13 17:52:11.318,neutral,frown,0.080684,neutral,0.0
1741913531.3495,2025-03-13 17:52:11.349,neutral,frown,0.080684,neutral,0.0
1741913531.3806,2025-03-13 17:52:11.380,neutral,frown,0.080684,neutral,0.0
1741913531.4119,2025-03-13 17:52:11.411,neutral,frown,0.080684,neutral,0.0
1741913531.4432,2025-03-13 17:52:11.443,neutral,frown,0.259722,neutral,0.0
1741913531.4746,2025-03-13 17:52:11.474,blink,frown,0.259722,neutral,0.0
1741913531.5061,2025-03-13 17:52:11.506,blink,frown,0.259722,neutral,0.0
1741913531.5376,2025-03-13 17:52:11.537,blink,frown,0.259722,neutral,0.0
1741913531.5693,2025-03-13 17:52:11.569,blink,frown,0.386407,neutral,0.0
1741913531.6008,2025-03-13 17:52:11.600,blink,frown,0.386407,neutral,0.0
1741913531.6324,2025-03-13 17:52:11.632,neutral,frown,0.386407,neutral,0.0
1741913531.6637,2025-03-13 17:52:11.663,neutral,frown,0.386407,neutral,0.0
1741913531.695,2025-03-13 17:52:11.695,neutral,frown,0.4557,neutral,0.0
1741913531.7261,2025-03-13 17:52:11.726,neutral,frown,0.4557,neutral,0.0
1741913531.7578,2025-03-13 17:52:11.757,neutral,frown,0.4557,neutral,0.0
1741913531.7898,2025-03-13 17:52:11.789,neutral,frown,0.4557,neutral,0.0
1741913531.8215,2025-03-13 17:52:11.821,neutral,frown,0.462825,neutral,0.0
1741913531.853,2025-03-13 17:52:11.853,neutral,frown,0.462825,neutral,0.0
1741913531.8845,2025-03-13 17:52:11.884,neutral,frown,0.462825,neutral,0.0
1741913531.9163,2025-03-13 17:52:11.916,neutral,frown,0.462825,neutral,0.0
1741913531.9478,2025-03-13 17:52:11.947,neutral,frown,0.041684,neutral,0.0
1741913531.9791,2025-03-13 17:52:11.979,neutral,frown,0.041684,neutral,0.0
1741913532.0102,2025-03-13 17:52:12.010,neutral,frown,0.041684,neutral,0.0
1741913532.0417,2025-03-13 17:52:12.041,neutral,frown,0.041684,neutral,0.0
1741913532.0729,2025-03-13 17:52:12.072,neutral,frown,0.038644,neutral,0.0
1741913532.1046,2025-03-13 17:52:12.104,neutral,frown,0.038644,neutral,0.0
1741913532.1363,2025-03-13 17:52:12.136,neutral,frown,0.038644,neutral,0.0
1741913532.1678,2025-03-13 17:52:12.167,neutral,frown,0.038644,neutral,0.0
1741913532.1993,2025-03-13 17:52:12.199,neutral,frown,0.035525,neutral,0.0
1741913532.2309,2025-03-13 17:52:12.230,neutral,frown,0.035525,neutral,0.0
1741913532.2626,2025-03-13 17:52:12.262,neutral,frown,0.035525,neutral,0.0
1741913532.2937,2025-03-13 17:52:12.293,neutral,frown,0.035525,neutral,0.0
1741913532.3248,2025-03-13 17:52:12.324,neutral,frown,0.024531,neutral,0.0
1741913532.3561,2025-03-13 17:52:12.356,neutral,frown,0.024531,neutral,0.0
1741913532.3873,2025-03-13 17:52:12.387,neutral,frown,0.024531,neutral,0.0
1741913532.419,2025-03-13 17:52:12.419,neutral,frown,0.024531,neutral,0.0
1741913532.4509,2025-03-13 17:52:12.450,neutral,frown,0.016398,neutral,0.0
1741913532.4826,2025-03-13 17:52:12.482,neutral,frown,0.016398,neutral,0.0
1741913532.5144,2025-03-13 17:52:12.514,neutral,frown,0.016398,neutral,0.0
1741913532.5459,2025-03-13 17:52:12.545,neutral,frown,0.016398,neutral,0.0
1741913532.5774,2025-03-13 17:52:12.577,blink,frown,0.149442,neutral,0.0
1741913532.6087,2025-03-13 17:52:12.608,blink,frown,0.149442,neutral,0.0
1741913532.64,2025-03-13 17:52:12.640,blink,frown,0.149442,neutral,0.0
1741913532.6714,2025-03-13 17:52:12.671,blink,frown,0.149442,neutral,0.0
1741913532.7027,2025-03-13 17:52:12.702,blink,frown,0.129203,neutral,0.0
1741913532.7346,2025-03-13 17:52:12.734,neutral,frown,0.129203,neutral,0.0
1741913532.7663,2025-03-13 17:52:12.766,neutral,frown,0.129203,neutral,0.0
1741913532.7978,2025-03-13 17:52:12.797,neutral,frown,0.129203,neutral,0.0
1741913532.8294,2025-03-13 17:52:12.829,neutral,frown,0.168557,neutral,0.0
1741913532.8611,2025-03-13 17:52:12.861,neutral,frown,0.168557,neutral,0.0
1741913532.8924,2025-03-13 17:52:12.892,neutral,frown,0.168557,neutral,0.0
1741913532.9239,2025-03-13 17:52:12.923,neutral,frown,0.168557,neutral,0.0
1741913532.955,2025-03-13 17:52:12.955,winkR,frown,0.173806,neutral,0.0
1741913532.987,2025-03-13 17:52:12.987,winkR,frown,0.173806,neutral,0.0
1741913533.0187,2025-03-13 17:52:13.018,winkR,frown,0.173806,neutral,0.0
1741913533.0504,2025-03-13 17:52:13.050,winkR,frown,0.173806,neutral,0.0
1741913533.0821,2025-03-13 17:52:13.082,winkR,frown,0.067438,neutral,0.0
1741913533.1136,2025-03-13 17:52:13.113,winkR,frown,0.067438,neutral,0.0
1741913533.1456,2025-03-13 17:52:13.145,winkR,frown,0.067438,neutral,0.0
1741913533.1775,2025-03-13 17:52:13.177,winkR,frown,0.067438,neutral,0.0
1741913533.2092,2025-03-13 17:52:13.209,winkR,frown,0.034097,neutral,0.0
1741913533.2403,2025-03-13 17:52:13.240,winkR,frown,0.034097,neutral,0.0
1741913533.2719,2025-03-13 17:52:13.271,winkR,frown,0.034097,neutral,0.0
1741913533.3036,2025-03-13 17:52:13.303,neutral,frown,0.034097,neutral,0.0
1741913533.3351,2025-03-13 17:52:13.335,neutral,frown,0.462551,neutral,0.0
1741913533.3668,2025-03-13 17:52:13.366,neutral,frown,0.462551,neutral,0.0
1741913533.3985,2025-03-13 17:52:13.398,blink,frown,0.462551,neutral,0.0
1741913533.4303,2025-03-13 17:52:13.430,blink,frown,0.462551,neutral,0.0
1741913533.4618,2025-03-13 17:52:13.461,blink,frown,0.506376,neutral,0.0
1741913533.4933,2025-03-13 17:52:13.493,blink,frown,0.506376,neutral,0.0
1741913533.5244,2025-03-13 17:52:13.524,blink,frown,0.506376,neutral,0.0
1741913533.5555,2025-03-13 17:52:13.555,neutral,frown,0.506376,neutral,0.0
1741913533.5871,2025-03-13 17:52:13.587,blink,frown,0.613752,neutral,0.0
1741913533.6184,2025-03-13 17:52:13.618,blink,frown,0.613752,neutral,0.0
1741913533.6501,2025-03-13 17:52:13.650,blink,frown,0.613752,neutral,0.0
1741913533.6818,2025-03-13 17:52:13.681,blink,frown,0.613752,neutral,0.0
1741913533.7137,2025-03-13 17:52:13.713,blink,frown,0.678748,neutral,0.0
1741913533.7453,2025-03-13 17:52:13.745,neutral,frown,0.678748,neutral,0.0
1741913533.777,2025-03-13 17:52:13.777,neutral,frown,0.678748,neutral,0.0
1741913533.8081,2025-03-13 17:52:13.808,neutral,frown,0.678748,neutral,0.0
1741913533.8394,2025-03-13 17:52:13.839,neutral,frown,0.482317,neutral,0.0
1741913533.8708,2025-03-13 17:52:13.870,neutral,frown,0.482317,neutral,0.0
1741913533.9019,2025-03-13 17:52:13.901,neutral,frown,0.482317,neutral,0.0
1741913533.9336,2025-03-13 17:52:13.933,neutral,frown,0.482317,neutral,0.0
1741913533.9655,2025-03-13 17:52:13.965,neutral,frown,0.219695,neutral,0.0
1741913533.9968,2025-03-13 17:52:13.996,neutral,frown,0.219695,neutral,0.0
1741913534.0286,2025-03-13 17:52:14.028,neutral,frown,0.219695,neutral,0.0
1741913534.0601,2025-03-13 17:52:14.060,neutral,frown,0.219695,neutral,0.0
1741913534.0916,2025-03-13 17:52:14.091,neutral,frown,0.144555,neutral,0.0
1741913534.1231,2025-03-13 17:52:14.123,neutral,frown,0.144555,neutral,0.0
1741913534.1544,2025-03-13 17:52:14.154,neutral,frown,0.144555,neutral,0.0
1741913534.1858,2025-03-13 17:52:14.185,neutral,frown,0.144555,neutral,0.0
1741913534.2177,2025-03-13 17:52:14.217,neutral,frown,0.055584,neutral,0.0
1741913534.2492,2025-03-13 17:52:14.249,neutral,frown,0.055584,neutral,0.0
1741913534.2811,2025-03-13 17:52:14.281,neutral,frown,0.055584,neutral,0.0
1741913534.3124,2025-03-13 17:52:14.312,neutral,frown,0.055584,neutral,0.0
1741913534.344,2025-03-13 17:52:14.344,neutral,frown,0.089317,neutral,0.0
1741913534.3757,2025-03-13 17:52:14.375,neutral,frown,0.089317,neutral,0.0
1741913534.4074,2025-03-13 17:52:14.407,neutral,frown,0.089317,neutral,0.0
1741913534.4389,2025-03-13 17:52:14.438,neutral,frown,0.089317,neutral,0.0
1741913534.47,2025-03-13 17:52:14.470,neutral,frown,0.203339,neutral,0.0
1741913534.5012,2025-03-13 17:52:14.501,neutral,frown,0.203339,neutral,0.0
1741913534.5325,2025-03-13 17:52:14.532,neutral,frown,0.203339,neutral,0.0
1741913534.564,2025-03-13 17:52:14.564,blink,frown,0.203339,neutral,0.0
1741913534.5958,2025-03-13 17:52:14.595,blink,frown,0.195682,neutral,0.0
1741913534.6276,2025-03-13 17:52:14.627,blink,frown,0.195682,neutral,0.0
1741913534.6593,2025-03-13 17:52:14.659,blink,frown,0.195682,neutral,0.0
1741913534.6908,2025-03-13 17:52:14.690,blink,frown,0.195682,neutral,0.0
1741913534.7225,2025-03-13 17:52:14.722,neutral,frown,0.165728,neutral,0.0
1741913534.7538,2025-03-13 17:52:14.753,neutral,frown,0.165728,neutral,0.0
1741913534.785,2025-03-13 17:52:14.785,neutral,frown,0.165728,neutral,0.0
1741913534.8165,2025-03-13 17:52:14.816,neutral,frown,0.165728,neutral,0.0
1741913534.8476,2025-03-13 17:52:14.847,neutral,frown,0.097755,neutral,0.0
1741913534.8789,2025-03-13 17:52:14.878,neutral,frown,0.097755,neutral,0.0
1741913534.9106,2025-03-13 17:52:14.910,neutral,frown,0.097755,neutral,0.0
1741913534.9426,2025-03-13 17:52:14.942,neutral,frown,0.097755,neutral,0.0
1741913534.9741,2025-03-13 17:52:14.974,neutral,frown,0.371437,neutral,0.0
1741913535.0056,2025-03-13 17:52:15.005,neutral,frown,0.371437,neutral,0.0
1741913535.0375,2025-03-13 17:52:15.037,neutral,frown,0.371437,neutral,0.0
1741913535.0689,2025-03-13 17:52:15.068,neutral,frown,0.371437,neutral,0.0
1741913535.1003,2025-03-13 17:52:15.100,neutral,frown,0.34696,neutral,0.0
1741913535.1314,2025-03-13 17:52:15.131,neutral,frown,0.34696,neutral,0.0
1741913535.1625,2025-03-13 17:52:15.162,neutral,frown,0.34696,neutral,0.0
1741913535.1942,2025-03-13 17:52:15.194,neutral,frown,0.34696,neutral,0.0
1741913535.2259,2025-03-13 17:52:15.225,neutral,frown,0.238179,neutral,0.0
1741913535.2575,2025-03-13 17:52:15.257,neutral,frown,0.238179,neutral,0.0
1741913535.289,2025-03-13 17:52:15.289,neutral,frown,0.238179,neutral,0.0
1741913535.3205,2025-03-13 17:52:15.320,neutral,frown,0.238179,neutral,0.0
1741913535.3522,2025-03-13 17:52:15.352,neutral,frown,0.172997,neutral,0.0
1741913535.3839,2025-03-13 17:52:15.383,neutral,frown,0.172997,neutral,0.0
1741913535.415,2025-03-13 17:52:15.415,neutral,frown,0.172997,neutral,0.0
1741913535.4461,2025-03-13 17:52:15.446,neutral,frown,0.172997,neutral,0.0
1741913535.4776,2025-03-13 17:52:15.477,neutral,frown,0.106072,neutral,0.0
1741913535.5095,2025-03-13 17:52:15.509,blink,frown,0.106072,neutral,0.0
1741913535.5409,2025-03-13 17:52:15.540,blink,frown,0.106072,neutral,0.0
1741913535.5728,2025-03-13 17:52:15.572,blink,frown,0.106072,neutral,0.0
1741913535.6045,2025-03-13 17:52:15.604,blink,frown,0.065203,neutral,0.0
1741913535.636,2025-03-13 17:52:15.636,blink,frown,0.065203,neutral,0.0
1741913535.6679,2025-03-13 17:52:15.667,neutral,frown,0.065203,neutral,0.0
1741913535.6999,2025-03-13 17:52:15.699,neutral,frown,0.065203,neutral,0.0
1741913535.7316,2025-03-13 17:52:15.731,neutral,surprise,0.032551,neutral,0.0
1741913535.7627,2025-03-13 17:52:15.762,neutral,surprise,0.032551,neutral,0.0
1741913535.794,2025-03-13 17:52:15.794,neutral,surprise,0.032551,neutral,0.0
1741913535.8259,2025-03-13 17:52:15.825,neutral,surprise,0.032551,neutral,0.0
1741913535.8573,2025-03-13 17:52:15.857,neutral,surprise,0.022323,neutral,0.0
1741913535.889,2025-03-13 17:52:15.889,neutral,surprise,0.022323,neutral,0.0
1741913535.9205,2025-03-13 17:52:15.920,neutral,surprise,0.022323,neutral,0.0
1741913535.952,2025-03-13 17:52:15.952,neutral,surprise,0.022323,neutral,0.0
1741913535.9834,2025-03-13 17:52:15.983,neutral,frown,0.053829,neutral,0.0
1741913536.0147,2025-03-13 17:52:16.014,neutral,frown,0.053829,neutral,0.0
1741913536.046,2025-03-13 17:52:16.046,neutral,frown,0.053829,neutral,0.0
1741913536.0773,2025-03-13 17:52:16.077,neutral,frown,0.053829,neutral,0.0
1741913536.1088,2025-03-13 17:52:16.108,neutral,frown,0.315114,neutral,0.0
1741913536.1406,2025-03-13 17:52:16.140,neutral,frown,0.315114,neutral,0.0
1741913536.1721,2025-03-13 17:52:16.172,neutral,frown,0.315114,neutral,0.0
1741913536.204,2025-03-13 17:52:16.204,blink,frown,0.315114,neutral,0.0
1741913536.2359,2025-03-13 17:52:16.235,blink,frown,0.370271,neutral,0.0
1741913536.2676,2025-03-13 17:52:16.267,blink,frown,0.370271,neutral,0.0
1741913536.2991,2025-03-13 17:52:16.299,blink,frown,0.370271,neutral,0.0
1741913536.3302,2025-03-13 17:52:16.330,blink,frown,0.370271,neutral,0.0
1741913536.3613,2025-03-13 17:52:16.361,neutral,frown,0.380047,neutral,0.0
1741913536.3924,2025-03-13 17:52:16.392,neutral,frown,0.380047,neutral,0.0
1741913536.4239,2025-03-13 17:52:16.423,neutral,frown,0.380047,neutral,0.0
1741913536.4556,2025-03-13 17:52:16.455,neutral,frown,0.380047,neutral,0.0
1741913536.4873,2025-03-13 17:52:16.487,neutral,frown,0.376591,neutral,0.0
1741913536.5192,2025-03-13 17:52:16.519,neutral,frown,0.376591,neutral,0.0
1741913536.5509,2025-03-13 17:52:16.550,neutral,frown,0.376591,neutral,0.0
1741913536.5825,2025-03-13 17:52:16.582,neutral,frown,0.376591,neutral,0.0
1741913536.6138,2025-03-13 17:52:16.613,neutral,frown,0.266253,neutral,0.0
1741913536.6449,2025-03-13 17:52:16.644,neutral,frown,0.266253,neutral,0.0
1741913536.676,2025-03-13 17:52:16.676,neutral,frown,0.266253,neutral,0.0
1741913536.7071,2025-03-13 17:52:16.707,neutral,frown,0.266253,neutral,0.0
1741913536.7389,2025-03-13 17:52:16.738,neutral,frown,0.062729,neutral,0.0
1741913536.7708,2025-03-13 17:52:16.770,neutral,frown,0.062729,neutral,0.0
1741913536.8025,2025-03-13 17:52:16.802,neutral,frown,0.062729,neutral,0.0
1741913536.834,2025-03-13 17:52:16.834,neutral,frown,0.062729,neutral,0.0
1741913536.8655,2025-03-13 17:52:16.865,neutral,frown,0.05088,neutral,0.0
1741913536.8973,2025-03-13 17:52:16.897,neutral,frown,0.05088,neutral,0.0
1741913536.9286,2025-03-13 17:52:16.928,neutral,frown,0.05088,neutral,0.0
1741913536.9601,2025-03-13 17:52:16.960,neutral,frown,0.05088,neutral,0.0
1741913536.9912,2025-03-13 17:52:16.991,neutral,frown,0.050488,neutral,0.0
1741913537.0223,2025-03-13 17:52:17.022,neutral,frown,0.050488,neutral,0.0
1741913537.0541,2025-03-13 17:52:17.054,neutral,frown,0.050488,neutral,0.0
1741913537.0854,2025-03-13 17:52:17.085,neutral,frown,0.050488,neutral,0.0
1741913537.1169,2025-03-13 17:52:17.116,neutral,frown,0.054542,neutral,0.0
1741913537.1486,2025-03-13 17:52:17.148,neutral,frown,0.054542,neutral,0.0
1741913537.1802,2025-03-13 17:52:17.180,neutral,frown,0.054542,neutral,0.0
1741913537.2117,2025-03-13 17:52:17.211,neutral,frown,0.054542,neutral,0.0
1741913537.2431,2025-03-13 17:52:17.243,neutral,frown,0.421363,neutral,0.0
1741913537.2742,2025-03-13 17:52:17.274,neutral,frown,0.421363,neutral,0.0
1741913537.3055,2025-03-13 17:52:17.305,neutral,frown,0.421363,neutral,0.0
1741913537.3371,2025-03-13 17:52:17.337,winkR,frown,0.421363,neutral,0.0
1741913537.369,2025-03-13 17:52:17.369,winkR,frown,0.474154,neutral,0.0
1741913537.4005,2025-03-13 17:52:17.400,winkR,frown,0.474154,neutral,0.0
1741913537.4322,2025-03-13 17:52:17.432,winkR,frown,0.474154,neutral,0.0
1741913537.4637,2025-03-13 17:52:17.463,winkR,frown,0.474154,neutral,0.0
1741913537.4953,2025-03-13 17:52:17.495,winkR,frown,0.428901,neutral,0.0
1741913537.527,2025-03-13 17:52:17.527,winkR,frown,0.428901,neutral,0.0
1741913537.5587,2025-03-13 17:52:17.558,winkR,frown,0.428901,neutral,0.0
1741913537.5902,2025-03-13 17:52:17.590,winkR,frown,0.428901,neutral,0.0
1741913537.6213,2025-03-13 17:52:17.621,winkR,frown,0.440349,neutral,0.0
1741913537.6527,2025-03-13 17:52:17.652,winkR,frown,0.440349,neutral,0.0
1741913537.6844,2025-03-13 17:52:17.684,neutral,frown,0.440349,neutral,0.0
1741913537.7159,2025-03-13 17:52:17.715,neutral,frown,0.440349,neutral,0.0
1741913537.7474,2025-03-13 17:52:17.747,neutral,frown,0.359307,neutral,0.0
1741913537.7789,2025-03-13 17:52:17.778,neutral,frown,0.359307,neutral,0.0
1741913537.8107,2025-03-13 17:52:17.810,neutral,frown,0.359307,neutral,0.0
1741913537.8424,2025-03-13 17:52:17.842,neutral,frown,0.359307,neutral,0.0
1741913537.8738,2025-03-13 17:52:17.873,neutral,frown,0.073807,neutral,0.0
1741913537.9051,2025-03-13 17:52:17.905,neutral,frown,0.073807,neutral,0.0
1741913537.9365,2025-03-13 17:52:17.936,neutral,frown,0.073807,neutral,0.0
1741913537.9678,2025-03-13 17:52:17.967,neutral,frown,0.073807,neutral,0.0
1741913537.9997,2025-03-13 17:52:17.999,neutral,frown,0.062874,neutral,0.0
1741913538.0316,2025-03-13 17:52:18.031,neutral,frown,0.062874,neutral,0.0
1741913538.0635,2025-03-13 17:52:18.063,neutral,frown,0.062874,neutral,0.0
1741913538.0951,2025-03-13 17:52:18.095,neutral,frown,0.062874,neutral,0.0
1741913538.1266,2025-03-13 17:52:18.126,neutral,frown,0.062206,neutral,0.0
1741913538.1585,2025-03-13 17:52:18.158,neutral,frown,0.062206,neutral,0.0
1741913538.1896,2025-03-13 17:52:18.189,neutral,frown,0.062206,neutral,0.0
1741913538.2209,2025-03-13 17:52:18.220,neutral,frown,0.062206,neutral,0.0
1741913538.2523,2025-03-13 17:52:18.252,neutral,frown,0.04772,neutral,0.0
1741913538.284,2025-03-13 17:52:18.284,neutral,frown,0.04772,neutral,0.0
1741913538.3153,2025-03-13 17:52:18.315,neutral,frown,0.04772,neutral,0.0
1741913538.3468,2025-03-13 17:52:18.346,neutral,frown,0.04772,neutral,0.0
1741913538.3785,2025-03-13 17:52:18.378,neutral,frown,0.039299,neutral,0.0
1741913538.4105,2025-03-13 17:52:18.410,neutral,frown,0.039299,neutral,0.0
1741913538.442,2025-03-13 17:52:18.442,neutral,frown,0.039299,neutral,0.0
1741913538.4737,2025-03-13 17:52:18.473,neutral,frown,0.039299,neutral,0.0
1741913538.5048,2025-03-13 17:52:18.504,neutral,frown,0.049659,neutral,0.0
1741913538.5361,2025-03-13 17:52:18.536,neutral,frown,0.049659,neutral,0.0
1741913538.5673,2025-03-13 17:52:18.567,neutral,frown,0.049659,neutral,0.0
1741913538.599,2025-03-13 17:52:18.599,neutral,frown,0.049659,neutral,0.0
1741913538.6307,2025-03-13 17:52:18.630,neutral,frown,0.045531,neutral,0.0
1741913538.6622,2025-03-13 17:52:18.662,neutral,frown,0.045531,neutral,0.0
1741913538.6938,2025-03-13 17:52:18.693,neutral,frown,0.045531,neutral,0.0
1741913538.7253,2025-03-13 17:52:18.725,neutral,frown,0.045531,neutral,0.0
1741913538.7568,2025-03-13 17:52:18.756,neutral,frown,0.034591,neutral,0.0
1741913538.7881,2025-03-13 17:52:18.788,neutral,frown,0.034591,neutral,0.0
1741913538.8196,2025-03-13 17:52:18.819,neutral,frown,0.034591,neutral,0.0
1741913538.8512,2025-03-13 17:52:18.851,neutral,frown,0.034591,neutral,0.0
1741913538.8827,2025-03-13 17:52:18.882,neutral,frown,0.036231,neutral,0.0
1741913538.9144,2025-03-13 17:52:18.914,neutral,frown,0.036231,neutral,0.0
1741913538.9459,2025-03-13 17:52:18.945,neutral,frown,0.036231,neutral,0.0
1741913538.9778,2025-03-13 17:52:18.977,neutral,frown,0.036231,neutral,0.0
1741913539.0096,2025-03-13 17:52:19.009,neutral,frown,0.037124,neutral,0.0
1741913539.0413,2025-03-13 17:52:19.041,neutral,frown,0.037124,neutral,0.0
1741913539.0728,2025-03-13 17:52:19.072,neutral,frown,0.037124,neutral,0.0
1741913539.104,2025-03-13 17:52:19.104,neutral,frown,0.037124,neutral,0.0
1741913539.1351,2025-03-13 17:52:19.135,neutral,frown,0.105404,neutral,0.0
1741913539.1663,2025-03-13 17:52:19.166,neutral,frown,0.105404,neutral,0.0
1741913539.1976,2025-03-13 17:52:19.197,neutral,frown,0.105404,neutral,0.0
1741913539.2293,2025-03-13 17:52:19.229,blink,frown,0.105404,neutral,0.0
1741913539.2608,2025-03-13 17:52:19.260,blink,frown,0.186393,neutral,0.0
1741913539.2926,2025-03-13 17:52:19.292,blink,frown,0.186393,neutral,0.0
1741913539.3241,2025-03-13 17:52:19.324,blink,frown,0.186393,neutral,0.0
1741913539.3558,2025-03-13 17:52:19.355,blink,frown,0.186393,neutral,0.0
1741913539.3873,2025-03-13 17:52:19.387,neutral,frown,0.170636,neutral,0.0
1741913539.4184,2025-03-13 17:52:19.418,neutral,frown,0.170636,neutral,0.0
1741913539.4496,2025-03-13 17:52:19.449,neutral,frown,0.170636,neutral,0.0
1741913539.4807,2025-03-13 17:52:19.480,neutral,frown,0.170636,neutral,0.0
1741913539.512,2025-03-13 17:52:19.512,neutral,frown,0.130623,neutral,0.0
1741913539.5437,2025-03-13 17:52:19.543,neutral,frown,0.130623,neutral,0.0
1741913539.5756,2025-03-13 17:52:19.575,neutral,frown,0.130623,neutral,0.0
1741913539.6074,2025-03-13 17:52:19.607,neutral,frown,0.130623,neutral,0.0
1741913539.6389,2025-03-13 17:52:19.638,neutral,frown,0.089808,neutral,0.0
1741913539.6704,2025-03-13 17:52:19.670,neutral,frown,0.089808,neutral,0.0
1741913539.7019,2025-03-13 17:52:19.701,neutral,frown,0.089808,neutral,0.0
1741913539.7334,2025-03-13 17:52:19.733,neutral,frown,0.089808,neutral,0.0
1741913539.765,2025-03-13 17:52:19.765,neutral,frown,0.052527,neutral,0.0
1741913539.7963,2025-03-13 17:52:19.796,neutral,frown,0.052527,neutral,0.0
1741913539.828,2025-03-13 17:52:19.828,neutral,frown,0.052527,neutral,0.0
