1741913529.6778,2025-03-13 17:52:09.677,false,-1,true,0.488992,true,0.406083,true,0.52864,true,0.218171,true,0.237701
1741913530.1819,2025-03-13 17:52:10.181,false,-1,true,0.56688,true,0.389637,true,0.52201,true,0.218226,true,0.256473
1741913530.6868,2025-03-13 17:52:10.686,false,-1,true,0.566867,true,0.375873,true,0.515581,true,0.216461,true,0.256518
1741913531.1915,2025-03-13 17:52:11.191,false,-1,true,0.525912,true,0.364276,true,0.509729,true,0.16542,true,0.227313
1741913531.695,2025-03-13 17:52:11.695,false,-1,true,0.364116,true,0.358008,true,0.505522,true,0.142815,true,0.213176
1741913532.1993,2025-03-13 17:52:12.199,false,-1,true,0.360433,true,0.345197,true,0.503671,true,0.142929,true,0.194653
1741913532.7027,2025-03-13 17:52:12.702,false,-1,true,0.358209,true,0.329039,true,0.506997,true,0.144972,true,0.191422
1741913533.2092,2025-03-13 17:52:13.209,false,-1,true,0.360505,true,0.307181,true,0.513613,true,0.145506,true,0.191542
1741913533.7137,2025-03-13 17:52:13.713,false,-1,true,0.457143,true,0.295899,true,0.519667,true,0.151306,true,0.198989
1741913534.2177,2025-03-13 17:52:14.217,false,-1,true,0.458378,true,0.294049,true,0.522786,true,0.156487,true,0.200738
1741913534.7225,2025-03-13 17:52:14.722,false,-1,true,0.495581,true,0.294065,true,0.525222,true,0.189285,true,0.234608
1741913535.2259,2025-03-13 17:52:15.225,false,-1,true,0.523126,true,0.299569,true,0.529401,true,0.238589,true,0.275921
1741913535.7316,2025-03-13 17:52:15.731,false,-1,true,0.527411,true,0.308809,true,0.533298,true,0.239146,true,0.275995
1741913536.2359,2025-03-13 17:52:16.235,false,-1,true,0.523116,true,0.320855,true,0.533377,true,0.249652,true,0.275984
1741913536.7389,2025-03-13 17:52:16.738,false,-1,true,0.451961,true,0.325951,true,0.530532,true,0.249691,true,0.262345
1741913537.2431,2025-03-13 17:52:17.243,false,-1,true,0.423966,true,0.325961,true,0.528198,true,0.223259,true,0.227543
1741913537.7474,2025-03-13 17:52:17.747,false,-1,true,0.423981,true,0.32597,true,0.528948,true,0.223311,true,0.227614
1741913538.2523,2025-03-13 17:52:18.252,false,-1,true,0.439824,true,0.327003,true,0.53099,true,0.237101,true,0.220771
1741913538.7568,2025-03-13 17:52:18.756,false,-1,true,0.439835,true,0.327013,true,0.530987,true,0.237146,true,0.22085
1741913539.2608,2025-03-13 17:52:19.260,false,-1,true,0.43756,true,0.323978,true,0.527966,true,0.213726,true,0.216563
1741913539.765,2025-03-13 17:52:19.765,false,-1,true,0.422706,true,0.314333,true,0.522471,true,0.193333,true,0.216158
1741913540.2697,2025-03-13 17:52:20.269,false,-1,true,0.422721,true,0.304749,true,0.516127,true,0.175237,true,0.199352
1741913540.7732,2025-03-13 17:52:20.773,false,-1,true,0.430251,true,0.296192,true,0.512154,true,0.149902,true,0.17944
1741913541.2774,2025-03-13 17:52:21.277,false,-1,true,0.452466,true,0.288421,true,0.510917,true,0.150009,true,0.179581
