1741911847.2003,2025-03-13 17:24:07.200,2,41,1.0,75,4,4,4,1,4
1741911847.721,2025-03-13 17:24:07.721,2,41,1.0,75,4,4,4,1,4
1741911848.2172,2025-03-13 17:24:08.217,2,41,1.0,75,4,4,4,1,4
1741911848.7139,2025-03-13 17:24:08.713,2,41,1.0,75,4,4,4,1,4
1741911849.2336,2025-03-13 17:24:09.233,2,41,1.0,75,4,4,4,1,4
1741911849.7296,2025-03-13 17:24:09.729,2,41,1.0,75,4,4,4,1,4
1741911850.2265,2025-03-13 17:24:10.226,2,41,1.0,75,4,4,4,1,4
1741911850.7458,2025-03-13 17:24:10.745,2,41,1.0,75,4,4,4,1,4
1741911851.2423,2025-03-13 17:24:11.242,2,41,1.0,75,4,4,4,1,4
1741911851.7394,2025-03-13 17:24:11.739,2,41,1.0,75,4,4,4,1,4
1741911852.2595,2025-03-13 17:24:12.259,2,41,1.0,75,4,4,4,1,4
1741911852.7552,2025-03-13 17:24:12.755,2,41,1.0,75,4,4,4,1,4
1741911853.252,2025-03-13 17:24:13.252,2,41,1.0,75,4,4,4,1,4
1741911853.772,2025-03-13 17:24:13.772,2,41,1.0,75,4,4,4,1,4
1741911854.2689,2025-03-13 17:24:14.268,2,41,1.0,75,4,4,4,1,4
1741911854.7656,2025-03-13 17:24:14.765,2,41,1.0,75,4,4,4,1,4
1741911855.2857,2025-03-13 17:24:15.285,2,41,1.0,75,4,4,4,1,4
1741911855.7825,2025-03-13 17:24:15.782,2,41,1.0,58,4,2,4,1,4
1741911856.2785,2025-03-13 17:24:16.278,2,41,1.0,100,4,4,4,4,4
1741911856.7989,2025-03-13 17:24:16.798,2,41,1.0,67,4,4,4,0,4
1741911857.2958,2025-03-13 17:24:17.295,2,41,1.0,75,4,4,4,1,4
1741911857.7913,2025-03-13 17:24:17.791,2,41,1.0,75,4,4,4,1,4
1741911858.3117,2025-03-13 17:24:18.311,2,41,1.0,75,4,4,4,1,4
1741911858.8079,2025-03-13 17:24:18.807,2,41,1.0,75,4,4,4,1,4
1741911859.3042,2025-03-13 17:24:19.304,2,41,1.0,75,4,4,4,1,4
1741911859.8251,2025-03-13 17:24:19.825,2,41,1.0,75,4,4,4,1,4
1741911860.3215,2025-03-13 17:24:20.321,2,41,1.0,75,4,4,4,1,4
1741911860.8174,2025-03-13 17:24:20.817,2,41,1.0,67,4,4,4,0,4
1741911861.3375,2025-03-13 17:24:21.337,2,41,1.0,67,4,4,4,0,4
1741911861.8329,2025-03-13 17:24:21.832,2,41,1.0,75,4,4,4,1,4
1741911862.33,2025-03-13 17:24:22.330,2,41,1.0,75,4,4,4,1,4
1741911862.8502,2025-03-13 17:24:22.850,2,41,1.0,75,4,4,4,1,4
1741911863.3459,2025-03-13 17:24:23.345,2,41,1.0,75,4,4,4,1,4
1741911863.8428,2025-03-13 17:24:23.842,2,41,1.0,75,4,4,4,1,4
1741911864.3622,2025-03-13 17:24:24.362,2,41,1.0,75,4,4,4,1,4
1741911864.8589,2025-03-13 17:24:24.858,2,41,1.0,67,4,4,4,0,4
1741911865.3569,2025-03-13 17:24:25.356,2,41,1.0,67,4,4,4,0,4
1741911865.8762,2025-03-13 17:24:25.876,2,41,1.0,67,4,4,4,0,4
1741911866.3736,2025-03-13 17:24:26.373,2,41,1.0,75,4,4,4,1,4
1741911866.8706,2025-03-13 17:24:26.870,2,41,1.0,75,4,4,4,1,4
1741911867.3895,2025-03-13 17:24:27.389,2,41,1.0,75,4,4,4,1,4
1741911867.8856,2025-03-13 17:24:27.885,2,41,1.0,75,4,4,4,1,4
1741911868.3822,2025-03-13 17:24:28.382,2,41,1.0,75,4,4,4,1,4
1741911868.9023,2025-03-13 17:24:28.902,2,41,1.0,75,4,4,4,1,4
1741911869.3991,2025-03-13 17:24:29.399,2,41,1.0,67,4,4,4,0,4
1741911869.8951,2025-03-13 17:24:29.895,2,41,1.0,75,4,4,4,1,4
1741911870.4159,2025-03-13 17:24:30.415,2,41,1.0,75,4,4,4,1,4
1741911870.9119,2025-03-13 17:24:30.911,2,41,1.0,75,4,4,4,1,4
1741911871.4078,2025-03-13 17:24:31.407,2,41,1.0,75,4,4,4,1,4
1741911871.9287,2025-03-13 17:24:31.928,2,41,1.0,75,4,4,4,1,4
1741911872.4243,2025-03-13 17:24:32.424,2,41,1.0,83,4,4,4,2,4
1741911872.9212,2025-03-13 17:24:32.921,2,41,1.0,75,4,4,4,1,4
1741911873.4417,2025-03-13 17:24:33.441,2,41,1.0,75,4,4,4,1,4
1741911873.9365,2025-03-13 17:24:33.936,2,41,1.0,75,4,4,4,1,4
1741911874.4337,2025-03-13 17:24:34.433,2,41,1.0,75,4,4,4,1,4
1741911874.9546,2025-03-13 17:24:34.954,2,41,1.0,75,4,4,4,1,4
1741911875.4501,2025-03-13 17:24:35.450,2,41,1.0,75,4,4,4,1,4
1741911875.9473,2025-03-13 17:24:35.947,2,41,1.0,75,4,4,4,1,4
1741911876.4677,2025-03-13 17:24:36.467,2,41,1.0,75,4,4,4,1,4
1741911876.9639,2025-03-13 17:24:36.963,2,41,1.0,83,4,4,4,2,4
1741911877.4605,2025-03-13 17:24:37.460,2,41,1.0,75,4,4,4,1,4
1741911877.9801,2025-03-13 17:24:37.980,2,41,1.0,75,4,4,4,1,4
1741911878.4775,2025-03-13 17:24:38.477,2,41,1.0,75,4,4,4,1,4
1741911878.9739,2025-03-13 17:24:38.973,2,41,1.0,75,4,4,4,1,4
1741911879.4928,2025-03-13 17:24:39.492,2,41,1.0,67,4,4,4,0,4
1741911879.9895,2025-03-13 17:24:39.989,2,41,1.0,67,4,4,4,0,4
1741911880.486,2025-03-13 17:24:40.486,2,41,1.0,75,4,4,4,1,4
1741911881.0071,2025-03-13 17:24:41.007,2,41,1.0,75,4,4,4,1,4
1741911881.5039,2025-03-13 17:24:41.503,2,41,1.0,83,4,4,4,2,4
1741911881.9994,2025-03-13 17:24:41.999,2,41,1.0,75,4,4,4,1,4
1741911882.5201,2025-03-13 17:24:42.520,2,41,1.0,75,4,4,4,1,4
1741911883.0166,2025-03-13 17:24:43.016,2,41,1.0,75,4,4,4,1,4
1741911883.5137,2025-03-13 17:24:43.513,2,41,1.0,75,4,4,4,1,4
1741911884.0334,2025-03-13 17:24:44.033,2,41,1.0,75,4,4,4,1,4
1741911884.5302,2025-03-13 17:24:44.530,2,41,1.0,67,4,4,4,0,4
1741911885.0265,2025-03-13 17:24:45.026,2,41,1.0,75,4,4,4,1,4
1741911885.546,2025-03-13 17:24:45.546,2,41,1.0,75,4,4,4,1,4
1741911886.0414,2025-03-13 17:24:46.041,2,41,1.0,75,4,4,4,1,4
1741911886.5383,2025-03-13 17:24:46.538,2,41,1.0,58,4,2,4,1,4
1741911887.058,2025-03-13 17:24:47.058,2,41,1.0,75,4,4,4,1,4
1741911887.5553,2025-03-13 17:24:47.555,2,41,1.0,75,4,4,4,1,4
1741911888.0519,2025-03-13 17:24:48.051,2,41,1.0,75,4,4,4,1,4
1741911888.5724,2025-03-13 17:24:48.572,2,41,1.0,75,4,4,4,1,4
1741911889.0694,2025-03-13 17:24:49.069,2,41,1.0,75,4,4,4,1,4
1741911889.5649,2025-03-13 17:24:49.564,2,41,1.0,75,4,4,4,1,4
1741911890.084,2025-03-13 17:24:50.084,2,41,1.0,75,4,4,4,1,4
1741911890.5803,2025-03-13 17:24:50.580,2,41,1.0,83,4,4,4,2,4
1741911891.0764,2025-03-13 17:24:51.076,2,41,1.0,75,4,4,4,1,4
1741911891.5983,2025-03-13 17:24:51.598,2,41,1.0,75,4,4,4,1,4
1741911892.0944,2025-03-13 17:24:52.094,2,41,1.0,75,4,4,4,1,4
1741911892.5905,2025-03-13 17:24:52.590,2,41,1.0,75,4,4,4,1,4
1741911893.1114,2025-03-13 17:24:53.111,2,41,1.0,75,4,4,4,1,4
1741911893.6074,2025-03-13 17:24:53.607,2,41,1.0,75,4,4,4,1,4
1741911894.1034,2025-03-13 17:24:54.103,2,41,1.0,75,4,4,4,1,4
1741911894.6242,2025-03-13 17:24:54.624,2,41,1.0,75,4,4,4,1,4
1741911895.1202,2025-03-13 17:24:55.120,2,41,1.0,75,4,4,4,1,4
1741911895.6175,2025-03-13 17:24:55.617,2,41,1.0,75,4,4,4,1,4
1741911896.1378,2025-03-13 17:24:56.137,2,41,1.0,83,4,4,4,2,4
1741911896.6339,2025-03-13 17:24:56.633,2,41,1.0,75,4,4,4,1,4
1741911897.1314,2025-03-13 17:24:57.131,2,41,1.0,75,4,4,4,1,4
1741911897.6503,2025-03-13 17:24:57.650,2,41,1.0,75,4,4,4,1,4
1741911898.1467,2025-03-13 17:24:58.146,2,41,1.0,75,4,4,4,1,4
1741911898.6432,2025-03-13 17:24:58.643,2,41,1.0,75,4,4,4,1,4
1741911899.1631,2025-03-13 17:24:59.163,2,41,1.0,67,4,4,4,0,4
1741911899.6609,2025-03-13 17:24:59.660,2,41,1.0,75,4,4,4,1,4
1741911900.1573,2025-03-13 17:25:00.157,2,41,1.0,75,4,4,4,1,4
1741911900.6759,2025-03-13 17:25:00.675,2,41,1.0,75,4,4,4,1,4
1741911901.1727,2025-03-13 17:25:01.172,2,41,1.0,75,4,4,4,1,4
1741911901.6698,2025-03-13 17:25:01.669,2,41,1.0,75,4,4,4,1,4
1741911902.1899,2025-03-13 17:25:02.189,2,41,1.0,75,4,4,4,1,4
1741911902.6864,2025-03-13 17:25:02.686,2,41,1.0,75,4,4,4,1,4
1741911903.1816,2025-03-13 17:25:03.181,2,41,1.0,75,4,4,4,1,4
1741911903.7025,2025-03-13 17:25:03.702,2,41,1.0,67,4,4,4,0,4
1741911904.1996,2025-03-13 17:25:04.199,2,41,1.0,75,4,4,4,1,4
1741911904.6948,2025-03-13 17:25:04.694,2,41,1.0,75,4,4,4,1,4
1741911905.2155,2025-03-13 17:25:05.215,2,41,1.0,75,4,4,4,1,4
1741911905.712,2025-03-13 17:25:05.712,2,41,1.0,75,4,4,4,1,4
1741911906.2084,2025-03-13 17:25:06.208,2,41,1.0,75,4,4,4,1,4
1741911906.7283,2025-03-13 17:25:06.728,2,41,1.0,75,4,4,4,1,4
1741911907.225,2025-03-13 17:25:07.225,2,41,1.0,75,4,4,4,1,4
1741911907.7226,2025-03-13 17:25:07.722,2,41,1.0,75,4,4,4,1,4
1741911908.2425,2025-03-13 17:25:08.242,2,41,1.0,67,4,4,4,0,4
1741911908.738,2025-03-13 17:25:08.738,2,41,1.0,75,4,4,4,1,4
1741911909.2355,2025-03-13 17:25:09.235,2,41,1.0,75,4,4,4,1,4
1741911909.7548,2025-03-13 17:25:09.754,2,41,1.0,75,4,4,4,1,4
1741911910.2514,2025-03-13 17:25:10.251,2,41,1.0,75,4,4,4,1,4
1741911910.7486,2025-03-13 17:25:10.748,2,41,1.0,75,4,4,4,1,4
1741911911.2693,2025-03-13 17:25:11.269,2,41,1.0,75,4,4,4,1,4
1741911911.766,2025-03-13 17:25:11.766,2,41,1.0,75,4,4,4,1,4
1741911912.2624,2025-03-13 17:25:12.262,2,41,1.0,75,4,4,4,1,4
1741911912.782,2025-03-13 17:25:12.782,2,41,1.0,75,4,4,4,1,4
1741911913.279,2025-03-13 17:25:13.279,2,41,1.0,75,4,4,4,1,4
1741911913.7739,2025-03-13 17:25:13.773,2,41,1.0,75,4,4,4,1,4
1741911914.2933,2025-03-13 17:25:14.293,2,41,1.0,75,4,4,4,1,4
1741911914.7903,2025-03-13 17:25:14.790,2,41,1.0,75,4,4,4,1,4
1741911915.2864,2025-03-13 17:25:15.286,2,41,1.0,75,4,4,4,1,4
1741911915.8063,2025-03-13 17:25:15.806,2,41,1.0,75,4,4,4,1,4
1741911916.3027,2025-03-13 17:25:16.302,2,41,1.0,75,4,4,4,1,4
1741911916.7988,2025-03-13 17:25:16.798,2,41,1.0,75,4,4,4,1,4
1741911917.3191,2025-03-13 17:25:17.319,2,41,1.0,75,4,4,4,1,4
1741911917.8149,2025-03-13 17:25:17.814,2,41,1.0,75,4,4,4,1,4
1741911918.3116,2025-03-13 17:25:18.311,2,41,1.0,75,4,4,4,1,4
1741911918.832,2025-03-13 17:25:18.832,2,41,1.0,75,4,4,4,1,4
1741911919.3286,2025-03-13 17:25:19.328,2,41,1.0,75,4,4,4,1,4
1741911919.8258,2025-03-13 17:25:19.825,2,41,1.0,75,4,4,4,1,4
1741911920.3457,2025-03-13 17:25:20.345,2,41,1.0,75,4,4,4,1,4
1741911920.8415,2025-03-13 17:25:20.841,2,41,1.0,75,4,4,4,1,4
1741911921.3382,2025-03-13 17:25:21.338,2,41,1.0,75,4,4,4,1,4
1741911921.8583,2025-03-13 17:25:21.858,2,41,1.0,75,4,4,4,1,4
1741911922.3548,2025-03-13 17:25:22.354,2,41,1.0,75,4,4,4,1,4
1741911922.8518,2025-03-13 17:25:22.851,2,41,1.0,67,4,4,4,0,4
1741911923.3727,2025-03-13 17:25:23.372,2,41,1.0,75,4,4,4,1,4
1741911923.8689,2025-03-13 17:25:23.868,2,41,1.0,75,4,4,4,1,4
1741911924.3647,2025-03-13 17:25:24.364,2,41,1.0,75,4,4,4,1,4
1741911924.8846,2025-03-13 17:25:24.884,2,41,1.0,75,4,4,4,1,4
1741911925.3815,2025-03-13 17:25:25.381,2,41,1.0,75,4,4,4,1,4
1741911925.8769,2025-03-13 17:25:25.876,2,41,1.0,75,4,4,4,1,4
1741911926.398,2025-03-13 17:25:26.398,2,41,1.0,75,4,4,4,1,4
1741911926.8943,2025-03-13 17:25:26.894,2,41,1.0,75,4,4,4,1,4
1741911927.3899,2025-03-13 17:25:27.389,2,41,1.0,75,4,4,4,1,4
1741911927.9107,2025-03-13 17:25:27.910,2,41,1.0,75,4,4,4,1,4
1741911928.4063,2025-03-13 17:25:28.406,2,41,1.0,75,4,4,4,1,4
1741911928.9026,2025-03-13 17:25:28.902,2,41,1.0,83,4,4,4,2,4
1741911929.4233,2025-03-13 17:25:29.423,2,41,1.0,75,4,4,4,1,4
1741911929.9201,2025-03-13 17:25:29.920,2,41,1.0,75,4,4,4,1,4
1741911930.4166,2025-03-13 17:25:30.416,2,41,1.0,75,4,4,4,1,4
1741911930.9371,2025-03-13 17:25:30.937,2,41,1.0,75,4,4,4,1,4
1741911931.4334,2025-03-13 17:25:31.433,2,41,1.0,75,4,4,4,1,4
1741911931.931,2025-03-13 17:25:31.931,2,41,1.0,75,4,4,4,1,4
1741911932.4511,2025-03-13 17:25:32.451,2,41,1.0,75,4,4,4,1,4
1741911932.9488,2025-03-13 17:25:32.948,2,41,1.0,75,4,4,4,1,4
1741911933.4452,2025-03-13 17:25:33.445,2,41,1.0,83,4,4,4,2,4
1741911933.9645,2025-03-13 17:25:33.964,2,41,1.0,75,4,4,4,1,4
1741911934.4616,2025-03-13 17:25:34.461,2,41,1.0,75,4,4,4,1,4
1741911934.9576,2025-03-13 17:25:34.957,2,41,1.0,75,4,4,4,1,4
1741911935.4764,2025-03-13 17:25:35.476,2,41,1.0,75,4,4,4,1,4
1741911935.9739,2025-03-13 17:25:35.973,2,41,1.0,75,4,4,4,1,4
1741911936.4707,2025-03-13 17:25:36.470,2,41,1.0,75,4,4,4,1,4
1741911936.99,2025-03-13 17:25:36.990,2,41,1.0,75,4,4,4,1,4
1741911937.4868,2025-03-13 17:25:37.486,2,41,1.0,75,4,4,4,1,4
1741911937.982,2025-03-13 17:25:37.982,2,41,1.0,75,4,4,4,1,4
1741911938.5014,2025-03-13 17:25:38.501,2,41,1.0,75,4,4,4,1,4
1741911938.9972,2025-03-13 17:25:38.997,2,41,1.0,83,4,4,4,2,4
1741911939.4933,2025-03-13 17:25:39.493,2,41,1.0,75,4,4,4,1,4
1741911940.0146,2025-03-13 17:25:40.014,2,41,1.0,75,4,4,4,1,4
1741911940.5108,2025-03-13 17:25:40.510,2,41,1.0,75,4,4,4,1,4
1741911941.0075,2025-03-13 17:25:41.007,2,41,1.0,75,4,4,4,1,4
1741911941.5276,2025-03-13 17:25:41.527,2,41,1.0,75,4,4,4,1,4
1741911942.0238,2025-03-13 17:25:42.023,2,41,1.0,75,4,4,4,1,4
1741911942.5203,2025-03-13 17:25:42.520,2,41,1.0,83,4,4,4,2,4
1741911943.0409,2025-03-13 17:25:43.040,2,41,1.0,83,4,4,4,2,4
1741911943.5368,2025-03-13 17:25:43.536,2,41,1.0,83,4,4,4,2,4
1741911944.0333,2025-03-13 17:25:44.033,2,41,1.0,75,4,4,4,1,4
1741911944.5528,2025-03-13 17:25:44.552,2,41,1.0,83,4,4,4,2,4
1741911945.0507,2025-03-13 17:25:45.050,2,41,1.0,75,4,4,4,1,4
1741911945.5472,2025-03-13 17:25:45.547,2,41,1.0,75,4,4,4,1,4
1741911946.0673,2025-03-13 17:25:46.067,2,41,1.0,75,4,4,4,1,4
1741911946.5636,2025-03-13 17:25:46.563,2,41,1.0,75,4,4,4,1,4
1741911947.059,2025-03-13 17:25:47.059,2,41,1.0,75,4,4,4,1,4
1741911947.5793,2025-03-13 17:25:47.579,2,41,1.0,75,4,4,4,1,4
1741911948.0756,2025-03-13 17:25:48.075,2,41,1.0,83,4,4,4,2,4
1741911948.5715,2025-03-13 17:25:48.571,2,41,1.0,83,4,4,4,2,4
1741911949.0929,2025-03-13 17:25:49.092,2,41,1.0,83,4,4,4,2,4
1741911949.589,2025-03-13 17:25:49.589,2,41,1.0,75,4,4,4,1,4
1741911950.0847,2025-03-13 17:25:50.084,2,41,1.0,75,4,4,4,1,4
1741911950.6056,2025-03-13 17:25:50.605,2,41,1.0,75,4,4,4,1,4
1741911951.1015,2025-03-13 17:25:51.101,2,41,1.0,75,4,4,4,1,4
1741911951.5987,2025-03-13 17:25:51.598,2,41,1.0,75,4,4,4,1,4
1741911952.1189,2025-03-13 17:25:52.118,2,41,1.0,75,4,4,4,1,4
1741911952.6142,2025-03-13 17:25:52.614,2,41,1.0,83,4,4,4,2,4
1741911953.1118,2025-03-13 17:25:53.111,2,41,1.0,75,4,4,4,1,4
1741911953.6325,2025-03-13 17:25:53.632,2,41,1.0,75,4,4,4,1,4
1741911954.1286,2025-03-13 17:25:54.128,2,41,1.0,75,4,4,4,1,4
1741911954.6256,2025-03-13 17:25:54.625,2,41,1.0,75,4,4,4,1,4
1741911955.1448,2025-03-13 17:25:55.144,2,41,1.0,75,4,4,4,1,4
1741911955.6415,2025-03-13 17:25:55.641,2,41,1.0,75,4,4,4,1,4
1741911956.1385,2025-03-13 17:25:56.138,2,41,1.0,75,4,4,4,1,4
1741911956.6591,2025-03-13 17:25:56.659,2,41,1.0,75,4,4,4,1,4
1741911957.1551,2025-03-13 17:25:57.155,2,41,1.0,75,4,4,4,1,4
1741911957.6519,2025-03-13 17:25:57.651,2,41,1.0,75,4,4,4,1,4
1741911958.1711,2025-03-13 17:25:58.171,2,41,1.0,83,4,4,4,2,4
1741911958.6677,2025-03-13 17:25:58.667,2,41,1.0,75,4,4,4,1,4
1741911959.1634,2025-03-13 17:25:59.163,2,41,1.0,75,4,4,4,1,4
1741911959.6835,2025-03-13 17:25:59.683,2,41,1.0,75,4,4,4,1,4
1741911960.1809,2025-03-13 17:26:00.180,2,41,1.0,75,4,4,4,1,4
1741911960.6778,2025-03-13 17:26:00.677,2,41,1.0,75,4,4,4,1,4
1741911961.1986,2025-03-13 17:26:01.198,2,41,1.0,75,4,4,4,1,4
1741911961.6944,2025-03-13 17:26:01.694,2,41,1.0,75,4,4,4,1,4
1741911962.1915,2025-03-13 17:26:02.191,2,41,1.0,75,4,4,4,1,4
1741911962.7112,2025-03-13 17:26:02.711,2,41,1.0,83,4,4,4,2,4
1741911963.207,2025-03-13 17:26:03.207,2,41,1.0,75,4,4,4,1,4
1741911963.7033,2025-03-13 17:26:03.703,2,41,1.0,83,4,4,4,2,4
1741911964.2236,2025-03-13 17:26:04.223,2,41,1.0,75,4,4,4,1,4
1741911964.7192,2025-03-13 17:26:04.719,2,41,1.0,75,4,4,4,1,4
1741911965.2173,2025-03-13 17:26:05.217,2,41,1.0,75,4,4,4,1,4
1741911965.7378,2025-03-13 17:26:05.737,2,41,1.0,67,4,4,4,0,4
1741911966.2324,2025-03-13 17:26:06.232,2,41,1.0,75,4,4,4,1,4
1741911966.7293,2025-03-13 17:26:06.729,2,41,1.0,75,4,4,4,1,4
1741911967.2498,2025-03-13 17:26:07.249,2,41,1.0,75,4,4,4,1,4
1741911967.7463,2025-03-13 17:26:07.746,2,41,1.0,75,4,4,4,1,4
1741911968.2428,2025-03-13 17:26:08.242,2,41,1.0,83,4,4,4,2,4
1741911968.7631,2025-03-13 17:26:08.763,2,41,1.0,75,4,4,4,1,4
1741911969.2602,2025-03-13 17:26:09.260,2,41,1.0,75,4,4,4,1,4
1741911969.7555,2025-03-13 17:26:09.755,2,41,1.0,75,4,4,4,1,4
1741911970.2756,2025-03-13 17:26:10.275,2,41,1.0,75,4,4,4,1,4
1741911970.7726,2025-03-13 17:26:10.772,2,41,1.0,75,4,4,4,1,4
1741911971.2679,2025-03-13 17:26:11.267,2,41,1.0,75,4,4,4,1,4
1741911971.7888,2025-03-13 17:26:11.788,2,41,1.0,75,4,4,4,1,4
1741911972.2856,2025-03-13 17:26:12.285,2,41,1.0,75,4,4,4,1,4
1741911972.7825,2025-03-13 17:26:12.782,2,41,1.0,83,4,4,4,2,4
1741911973.3025,2025-03-13 17:26:13.302,2,41,1.0,75,4,4,4,1,4
1741911973.7986,2025-03-13 17:26:13.798,2,41,1.0,75,4,4,4,1,4
1741911974.2945,2025-03-13 17:26:14.294,2,41,1.0,75,4,4,4,1,4
1741911974.815,2025-03-13 17:26:14.815,2,41,1.0,75,4,4,4,1,4
1741911975.3134,2025-03-13 17:26:15.313,2,41,1.0,75,4,4,4,1,4
1741911975.8097,2025-03-13 17:26:15.809,2,41,1.0,75,4,4,4,1,4
1741911976.3296,2025-03-13 17:26:16.329,2,41,1.0,75,4,4,4,1,4
1741911976.8264,2025-03-13 17:26:16.826,2,41,1.0,75,4,4,4,1,4
1741911977.3227,2025-03-13 17:26:17.322,2,41,1.0,75,4,4,4,1,4
1741911977.8414,2025-03-13 17:26:17.841,2,41,1.0,75,4,4,4,1,4
1741911978.3381,2025-03-13 17:26:18.338,2,41,1.0,75,4,4,4,1,4
1741911978.8351,2025-03-13 17:26:18.835,2,41,1.0,75,4,4,4,1,4
1741911979.3545,2025-03-13 17:26:19.354,2,41,1.0,83,4,4,4,2,4
1741911979.8511,2025-03-13 17:26:19.851,2,41,1.0,75,4,4,4,1,4
1741911980.349,2025-03-13 17:26:20.349,2,41,1.0,75,4,4,4,1,4
1741911980.8675,2025-03-13 17:26:20.867,2,41,1.0,75,4,4,4,1,4
1741911981.3642,2025-03-13 17:26:21.364,2,41,1.0,75,4,4,4,1,4
1741911981.8602,2025-03-13 17:26:21.860,2,41,1.0,83,4,4,4,2,4
1741911982.3801,2025-03-13 17:26:22.380,2,41,1.0,75,4,4,4,1,4
1741911982.8766,2025-03-13 17:26:22.876,2,41,1.0,75,4,4,4,1,4
1741911983.374,2025-03-13 17:26:23.374,2,41,1.0,75,4,4,4,1,4
1741911983.8924,2025-03-13 17:26:23.892,2,41,1.0,75,4,4,4,1,4
1741911984.3901,2025-03-13 17:26:24.390,2,41,1.0,75,4,4,4,1,4
1741911984.8863,2025-03-13 17:26:24.886,2,41,1.0,75,4,4,4,1,4
1741911985.4064,2025-03-13 17:26:25.406,2,41,1.0,83,4,4,4,2,4
1741911985.9028,2025-03-13 17:26:25.902,2,41,1.0,75,4,4,4,1,4
1741911986.3996,2025-03-13 17:26:26.399,2,41,1.0,83,4,4,4,2,4
1741911986.9197,2025-03-13 17:26:26.919,2,41,1.0,75,4,4,4,1,4
1741911987.4156,2025-03-13 17:26:27.415,2,41,1.0,83,4,4,4,2,4
1741911987.912,2025-03-13 17:26:27.912,2,41,1.0,83,4,4,4,2,4
1741911988.4313,2025-03-13 17:26:28.431,2,41,1.0,75,4,4,4,1,4
1741911988.9261,2025-03-13 17:26:28.926,2,41,1.0,75,4,4,4,1,4
1741911989.424,2025-03-13 17:26:29.424,2,41,1.0,75,4,4,4,1,4
1741911989.9442,2025-03-13 17:26:29.944,2,41,1.0,75,4,4,4,1,4
1741911990.4405,2025-03-13 17:26:30.440,2,41,1.0,75,4,4,4,1,4
1741911990.9375,2025-03-13 17:26:30.937,2,41,1.0,83,4,4,4,2,4
1741911991.4563,2025-03-13 17:26:31.456,2,41,1.0,75,4,4,4,1,4
1741911991.9534,2025-03-13 17:26:31.953,2,41,1.0,83,4,4,4,2,4
1741911992.4501,2025-03-13 17:26:32.450,2,41,1.0,75,4,4,4,1,4
1741911992.9695,2025-03-13 17:26:32.969,2,41,1.0,83,4,4,4,2,4
1741911993.4662,2025-03-13 17:26:33.466,2,41,1.0,83,4,4,4,2,4
1741911993.9622,2025-03-13 17:26:33.962,2,41,1.0,75,4,4,4,1,4
1741911994.4831,2025-03-13 17:26:34.483,2,41,1.0,75,4,4,4,1,4
1741911994.9796,2025-03-13 17:26:34.979,2,41,1.0,75,4,4,4,1,4
1741911995.4758,2025-03-13 17:26:35.475,2,41,1.0,75,4,4,4,1,4
1741911995.9961,2025-03-13 17:26:35.996,2,41,1.0,75,4,4,4,1,4
1741911996.4928,2025-03-13 17:26:36.492,2,41,1.0,75,4,4,4,1,4
1741911996.9887,2025-03-13 17:26:36.988,2,41,1.0,75,4,4,4,1,4
1741911997.5102,2025-03-13 17:26:37.510,2,41,1.0,75,4,4,4,1,4
1741911998.0072,2025-03-13 17:26:38.007,2,41,1.0,83,4,4,4,2,4
